round,train_loss_local_mean,train_accuracy,train_f1,validation_loss,validation_accuracy,validation_f1,test_loss,test_accuracy,test_f1,communication_cost_bytes
37,0.16944153288416508,0.6003182985495714,0.7502486212819818,0.9304715991020203,0.6666666666666666,0.8,0.9412099123001099,0.6666666666666666,0.8,442512
38,0.1599980067349224,0.6003182985495714,0.7502486212819818,0.9473766088485718,0.6666666666666666,0.8,0.9581591486930847,0.6666666666666666,0.8,442512
39,0.1639208962187708,0.6003182985495714,0.7502486212819818,0.941815972328186,0.6666666666666666,0.8,0.9529905915260315,0.6666666666666666,0.8,442512
40,0.16022361021182477,0.6003182985495714,0.7502486212819818,0.9284430742263794,0.6666666666666666,0.8,0.9401361346244812,0.6666666666666666,0.8,442512
41,0.15524781133519847,0.6003182985495714,0.7502486212819818,0.92414790391922,0.6666666666666666,0.8,0.936119794845581,0.6666666666666666,0.8,442512
42,0.15235523732825104,0.6003182985495714,0.7502486212819818,0.9247032999992371,0.6666666666666666,0.8,0.9368839263916016,0.6666666666666666,0.8,442512
43,0.15078191810119104,0.6003182985495714,0.7502486212819818,0.909509539604187,0.6666666666666666,0.8,0.9221347570419312,0.6666666666666666,0.8,442512
44,0.14692979427135913,0.6003182985495714,0.7502486212819818,0.9190593957901001,0.6666666666666666,0.8,0.9316328167915344,0.6666666666666666,0.8,442512
45,0.1466510816699809,0.6003182985495714,0.7502486212819818,0.8861588835716248,0.6666666666666666,0.8,0.8993995189666748,0.6666666666666666,0.8,442512
46,0.13811187243633447,0.6003182985495714,0.7502486212819818,0.8828792572021484,0.6666666666666666,0.8,0.8963412642478943,0.6666666666666666,0.8,442512
47,0.13693307873686855,0.6003182985495714,0.7502486212819818,0.8976386785507202,0.6666666666666666,0.8,0.9108633399009705,0.6666666666666666,0.8,442512
48,0.1398309051371191,0.6003182985495714,0.7502486212819818,0.8831853866577148,0.6666666666666666,0.8,0.896847128868103,0.6666666666666666,0.8,442512
